zip_code,city,state,county,s2014_03,s2014_06,s2014_09,s2014_12,s2015_03,s2015_06,s2015_09,s2015_12,s2016_03,s2016_06,s2016_09,s2016_12,s2017_03,s2017_06,s2017_09,s2017_12
1880,Wakefield,MA,Middlesex,403700,418900,427400,429400,430800,440600,446100,455000,465900,473900,483800,487800,498300,503500,515200,526200
1886,Westford,MA,Middlesex,448800,461400,467200,461100,465400,472900,484900,493300,500100,507200,509100,515300,519100,529900,532200,537500
1887,Wilmington,MA,Middlesex,388500,400400,401700,398800,399900,408000,419500,426800,433900,440000,442600,442300,454100,465400,474500,484700
1890,Winchester,MA,Middlesex,807300,832600,844300,861400,880000,894900,901500,906700,907700,916900,931100,944400,961100,980800,994300,1004100
1902,Lynn,MA,Essex,209300,214600,219000,219900,224300,230700,238200,245200,248400,251700,256300,265100,273600,283600,290900,295200
1904,Lynn,MA,Essex,263900,263000,266700,270800,278100,284600,291200,296100,300100,306100,310800,319800,332200,342900,353200,355900
1905,Lynn,MA,Essex,224600,225800,230200,234000,241800,248400,253500,260200,262400,266700,275500,284200,296300,306400,316800,320300
1906,Saugus,MA,Essex,319900,321100,327100,327800,337900,340600,343200,349100,352200,355300,361600,373000,386000,394200,403600,409700
1907,Swampscott,MA,Essex,396700,396100,401900,399900,407900,411200,422400,434900,439800,442900,444300,453900,466600,475400,489400,497100
1908,Nahant,MA,Essex,474900,471300,482700,489400,510200,512500,509700,518700,524400,532600,543600,551700,562700,571700,572300,603300
1913,Town of Amesbury,MA,Essex,272700,274900,283800,283400,290800,290800,295300,304200,307000,309700,309900,316100,322600,330200,339300,346100
1915,Beverly,MA,Essex,350500,350000,354900,353400,363100,365500,370600,381200,384600,390000,395200,410700,422900,427200,432200,435100
1921,Town of Boxford,MA,Essex,556400,550300,556400,559100,568600,576600,588000,595200,595200,598200,603100,611800,621800,634400,645100,642500
1922,Newbury,MA,Essex,432900,429800,445000,451900,460300,462400,464400,461600,466600,463800,472000,485800,496400,500700,506500,508500
1923,Danvers,MA,Essex,352700,354300,359100,359600,367500,371000,376400,386900,389500,393500,398800,410400,421100,426500,431600,435100
1929,Town of Essex,MA,Essex,443600,442100,451200,450100,456500,453300,463200,475800,481900,495800,500100,505900,518000,516700,514800,539800
1930,Gloucester,MA,Essex,354900,353800,360500,362100,366800,369100,370400,376900,382900,388100,391600,402700,412300,416200,427100,432000
1938,Town of Ipswich,MA,Essex,397600,401600,414200,410900,420000,423200,428700,436500,440000,445900,450800,465200,475100,477700,480700,479400
1940,Lynnfield,MA,Essex,532300,530500,540100,534000,541600,551800,564500,577700,584600,588200,583100,594200,609800,613700,611700,611900
1944,Manchester,MA,Essex,685000,679600,691200,690500,714400,726100,738200,757300,757800,747900,740600,741900,748800,751800,767700,789100
1945,Marblehead,MA,Essex,547800,539600,539700,538100,546800,566900,578100,592300,595600,587900,588500,598000,611300,623400,632000,637400
1949,Middleton,MA,Essex,465600,463900,469600,467000,474700,479500,483600,497500,505500,516800,527200,539500,549600,547800,555900,563500
1950,Newburyport,MA,Essex,418700,413900,422900,422600,432400,446000,446900,457700,457700,455000,458400,468000,481700,487500,494000,495200
1951,Newbury,MA,Essex,438400,440600,450500,449600,460600,465800,466200,478800,486300,494500,498200,532200,541900,526500,529200,527200
1952,Town of Salisbury,MA,Essex,293000,295300,306500,306000,312000,309000,309300,322900,324200,326900,325500,326500,341700,349800,355800,361300
1960,Peabody,MA,Essex,328000,328600,333900,334700,344100,350600,357200,365100,366900,368900,373900,386400,395600,401600,409500,412600
1966,Rockport,MA,Essex,446800,438200,438000,433500,441700,442700,451000,459300,460000,469700,465900,471900,480900,487900,506800,511600
1969,Town of Rowley,MA,Essex,400700,406100,420700,420300,425500,429700,433500,438400,438500,442000,447200,453500,464600,469000,474500,476700
1970,Salem,MA,Essex,285900,287900,291800,289600,298700,303700,310400,321700,326900,327800,328900,335800,346500,351300,357400,361200
1982,Hamilton,MA,Essex,474100,467600,470100,463200,467700,471300,478300,492200,501000,507500,506500,517500,530300,535300,540500,541000
1983,Town of Topsfield,MA,Essex,516600,514000,523200,522300,533600,531100,537900,548600,550500,550800,558200,566800,574100,580200,586000,582600
1984,Wenham,MA,Essex,523600,522800,531000,532500,544800,553400,557400,571200,570100,568900,569100,580500,593700,597100,610600,611100
1985,West Newbury,MA,Essex,514200,509400,517400,521200,535200,535000,540600,551800,551900,554600,562300,566200,575400,580400,582700,578600
2019,Town of Bellingham,MA,Norfolk,260400,267800,269900,270200,273500,275300,279200,281700,277000,275200,288000,297600,300200,306200,314400,316900
2021,Canton,MA,Norfolk,427500,440000,447400,444800,447500,453400,467600,473000,470700,472800,477600,484800,488700,488300,493800,510100
2025,Cohasset,MA,Norfolk,737400,752000,757100,732400,738100,744000,757000,770400,775700,791000,809700,821200,814000,811900,816400,828900
2026,Dedham,MA,Norfolk,380000,386500,388400,382600,385500,391500,408500,416900,415800,423700,426400,435000,441000,444800,455000,464500
2030,Town of Dover,MA,Norfolk,905800,939600,941700,934800,959700,957300,980800,983700,987000,1006800,1032600,1135700,1099800,1083000,1080800,1085800
2032,Walpole,MA,Norfolk,407300,415700,421000,424700,431100,435900,449300,446400,442400,442700,447600,460600,463800,469700,474700,485200
2035,Town of Foxborough,MA,Norfolk,367900,372000,370700,371900,378700,378100,382900,383300,383000,385900,392000,408700,415500,426600,434800,443500
2038,Franklin,MA,Norfolk,353500,360800,369600,371300,373600,374300,380000,386300,387700,389900,397300,405000,407400,414400,418900,421000
2043,Town of Hingham,MA,Plymouth,624600,638900,662600,667900,671800,663900,676900,688000,709700,730200,738000,753700,769700,765700,771800,785200
2045,Hull,MA,Plymouth,315300,326100,343200,346900,352500,354600,363500,361800,374400,378900,379900,403900,412900,406700,406400,409700
2048,Mansfield,MA,Bristol,346700,339000,349400,359800,362300,364200,365600,373400,380300,389500,394600,392900,406800,417400,422200,424400
2050,Town of Marshfield,MA,Plymouth,363600,367400,373400,379800,383900,379800,385600,387700,395300,400200,405500,413200,426300,428400,433400,436800
2052,Town of Medfield,MA,Norfolk,558400,562300,560100,558900,572600,584800,613000,619600,618700,628700,642400,653100,648900,648300,651600,661400
2053,Medway,MA,Norfolk,374500,381400,387000,386400,391400,393300,402500,403900,402200,405400,413300,421400,424400,433500,435600,442300
2054,Millis,MA,Norfolk,335300,340700,360100,361900,357900,356300,357200,357600,357300,364100,375100,383700,388200,394700,399200,406200
2056,Norfolk,MA,Norfolk,452400,460600,465800,456200,454300,455400,462500,470700,471600,475700,486100,497700,509900,517200,525800,533700
2061,Norwell,MA,Plymouth,504900,516500,543500,540300,533200,528300,538700,553300,566200,565800,568500,574200,592900,603000,609800,617800
2062,Norwood,MA,Norfolk,368000,376400,382900,382700,384700,388300,399400,404400,408900,413800,421700,427900,430300,431100,431300,436500
2066,Town of Scituate,MA,Plymouth,455500,462400,470800,474300,479900,481200,491500,503400,517000,527900,531900,539800,550100,551400,558900,562000
2067,Town of Sharon,MA,Norfolk,449200,459200,465800,463300,467700,474300,484600,491200,490600,495800,506900,512100,518200,517600,520400,523800
2072,Stoughton,MA,Norfolk,281000,287500,294500,295000,298200,299300,308300,310000,310600,317600,327900,333500,337400,344600,351600,361100
2081,Walpole,MA,Norfolk,400400,410400,415800,414600,420000,427200,438100,438300,435900,436100,441100,450200,455000,459100,464400,473900
2090,Westwood,MA,Norfolk,615500,622700,624600,617300,624300,629800,652000,656800,647400,653300,667900,673500,673600,681200,679900,687700
2093,Wrentham,MA,Norfolk,390200,398700,403100,398600,401200,405000,417000,420200,414700,418800,423600,431800,438600,445400,450300,454700
2108,Boston,MA,Suffolk,845500,870200,896800,920900,946800,957000,974600,992700,1030300,1037400,1061400,1102800,1121600,1160800,1160200,1177200
2109,Boston,MA,Suffolk,635500,649800,675800,706300,720800,739800,749900,754200,759600,761700,765100,787300,792500,809200,824300,834900
2110,Boston,MA,Suffolk,757300,790000,795900,824600,813000,872300,902700,928500,953200,944800,985200,1023700,1034200,1050300,1089800,1122300
2111,Boston,MA,Suffolk,724500,773900,788300,813600,824000,834200,862400,886400,906500,900600,920800,937900,954800,983700,982300,992500
2113,Boston,MA,Suffolk,413300,427900,433600,448700,458900,469200,465500,477500,488500,499700,515000,523000,533300,546100,549900,555900
2116,Boston,MA,Suffolk,784800,810000,831000,847500,871800,887700,914900,930700,934000,941300,957900,992600,1013200,1047000,1067400,1076200
2118,Boston,MA,Suffolk,605200,631300,633600,663400,676700,690600,715000,734600,750400,755900,763400,773000,792200,806800,812800,820000
2119,Boston,MA,Suffolk,298500,311700,322900,331300,338900,353500,360600,379100,394300,399500,405900,401800,407000,417900,423500,443100
2120,Boston,MA,Suffolk,391900,409900,418700,433900,430900,446100,459900,474000,492300,494800,514800,538900,582200,589500,588100,605100
2121,Boston,MA,Suffolk,294400,313400,321800,343500,345400,354700,352900,357400,367800,365100,377400,392900,397700,412000,417800,416800
2122,Boston,MA,Suffolk,301400,313000,316400,328200,330100,338300,344400,357700,369000,379900,397000,405200,419700,437600,444900,453500
2124,Boston,MA,Suffolk,325500,332200,338000,346200,347200,359700,367700,381600,395500,405900,417500,428500,439600,454400,462200,468900
2125,Boston,MA,Suffolk,307900,323500,331400,341200,346800,358300,370400,385000,397000,404800,413800,422500,434300,446700,457000,467600
2126,Boston,MA,Suffolk,272600,281200,283700,294900,296900,304100,321300,331300,339400,344200,352800,357200,369300,380900,382500,395700
2127,Boston,MA,Suffolk,460100,478500,485200,498100,504900,516000,529900,545400,555900,572700,590100,607600,618900,632500,642100,648600
2128,Boston,MA,Suffolk,296500,309600,315400,320700,323000,333500,341200,354000,369900,381900,396200,408400,420400,436700,442000,450300
2129,Boston,MA,Suffolk,546100,570300,580000,601400,615400,634100,642000,648700,660300,655200,674400,685500,702600,723300,734100,744800
2130,Boston,MA,Suffolk,429600,442700,451100,461200,465300,477100,485000,493800,504600,511500,525400,536700,552800,574900,580400,586900
2131,Boston,MA,Suffolk,356600,371800,386700,398700,399300,406800,414800,425400,439700,446400,453600,462300,475300,487600,490600,500700
2132,Boston,MA,Suffolk,418000,430300,428600,438200,443200,448100,458300,475400,485500,494200,506300,512400,522900,541000,553700,558800
2134,Boston,MA,Suffolk,339300,353000,353200,362300,364100,374400,378200,387700,399000,406900,427400,443500,458700,474700,478200,471700
2135,Boston,MA,Suffolk,306600,318200,316100,321300,325600,337200,348800,367100,379000,379600,382100,388400,400000,412700,423400,431000
2136,Boston,MA,Suffolk,304100,313400,317500,328400,332100,339600,348000,356300,363900,364700,372600,378300,386100,399300,401600,408200
2138,Cambridge,MA,Middlesex,555000,585800,601100,613300,625000,628800,645500,667400,679700,702700,721700,725100,744900,758000,768400,780100
2139,Cambridge,MA,Middlesex,528500,543700,551200,564600,584700,603500,625400,642600,649500,664900,677000,686100,705200,724900,730500,747500
2140,Cambridge,MA,Middlesex,524600,535700,546800,557100,566600,594100,608500,618200,624300,635200,652000,660500,682900,712000,726600,741800
2141,Cambridge,MA,Middlesex,510100,529300,536400,554500,569200,580900,599000,615200,617300,630300,644300,650700,667700,686400,696700,706900
2142,Cambridge,MA,Middlesex,711400,718300,732700,762500,778200,814000,846000,845700,870900,877600,887400,926000,946500,952100,955900,973900
2143,Somerville,MA,Middlesex,470800,490700,501300,511700,521500,537200,560100,578300,589600,594500,604700,623500,636000,649100,656900,668800
2144,Somerville,MA,Middlesex,527000,543600,557800,578300,590100,608600,629100,637000,647000,664400,678000,695300,718800,743300,752200,759100
2145,Somerville,MA,Middlesex,358500,369400,382200,390100,401000,409900,430500,443900,461600,473600,477100,492700,507800,529500,541500,553700
2148,Malden,MA,Middlesex,309100,322500,322600,328900,333800,336800,346700,352700,359900,369800,374700,376900,388600,399800,412100,423500
2149,Everett,MA,Middlesex,273000,281400,285200,287700,291300,296100,308900,317000,322700,331800,341800,345100,357800,372700,379600,390900
2150,Chelsea,MA,Suffolk,240100,241900,247200,250000,253300,265300,266300,271800,274400,285000,295100,304700,319700,330000,335800,342500
2151,Revere,MA,Suffolk,264200,273000,275600,280500,286300,296400,306400,316800,324900,327800,337900,342800,351000,361000,365900,375000
2152,Winthrop,MA,Suffolk,341200,346600,345800,348000,345600,354300,370700,389200,400700,405400,411400,423000,432600,448000,456500,466100
2155,Medford,MA,Middlesex,393900,404800,413300,417700,418200,427900,442000,454900,467800,479900,486200,492700,507200,525200,542300,559800
2169,Quincy,MA,Norfolk,317700,323900,328000,330800,335600,338800,347100,347300,349400,357800,371100,383900,387300,388000,391800,402300
2170,Quincy,MA,Norfolk,378800,389500,393900,390700,402600,411200,424700,429900,432300,436300,443100,453700,460600,465600,477200,491200
2171,Quincy,MA,Norfolk,357500,368000,376900,380000,385000,386100,399800,404200,403200,410000,418400,430200,435000,437200,440300,441800
2176,Melrose,MA,Middlesex,442400,465000,462200,459000,462200,468600,482400,496000,505100,517200,532900,540300,557600,577400,594400,604300
2180,Stoneham,MA,Middlesex,394500,408600,415600,416300,420200,429000,435300,441900,450300,461100,472000,478200,486400,495000,504900,520600
2184,Braintree,MA,Norfolk,370300,378500,386300,386700,395500,404700,415400,418500,417700,423500,431300,438900,445200,452300,461300,472700
2186,Milton,MA,Norfolk,516700,522700,523600,528100,531100,546800,568500,578400,584300,597300,611200,624400,620300,613100,621700,632400
2188,Weymouth,MA,Norfolk,305700,311500,315400,318000,323400,329700,337600,337000,336900,341800,347900,358500,365400,369000,371700,375400
2189,Weymouth,MA,Norfolk,287100,290800,294100,296100,302600,308700,313500,314800,316600,321500,331200,339900,346400,351000,357000,362200
2190,Weymouth,MA,Norfolk,316600,320800,319400,319300,322900,333200,341000,347800,352000,353200,358900,366900,371000,379000,385900,391200
2191,Weymouth,MA,Norfolk,284300,289500,294500,292000,291100,301200,311600,316400,324300,328800,338100,345300,349200,350000,357600,363200
2210,Boston,MA,Suffolk,700300,735500,763500,791700,808200,827000,837900,856700,866100,876200,913400,947000,962400,963600,972100,970100
2215,Boston,MA,Suffolk,399500,407700,412900,422900,431700,435500,442200,446200,460400,478000,495900,510900,525000,538700,539000,553000
2301,Brockton,MA,Plymouth,198600,208600,215400,219500,223700,223000,227700,231500,237400,242500,246900,253300,264700,267200,271700,278800
